idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
6403.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4](=[O:5])[N:6]1[H:13])([H:7])([H:8])[H:9],[C:1]([C:4]([C:3](/[C:2](=[N:6]/[H:13])[H:10])([H:11])[H:12])=[O:5])([H:7])([H:8])[H:9],95.59671999999999,8.65364,,
6404.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4](=[O:5])[N:6]1[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4]1=[N:6][O:5]1)([H:11])[H:12])([H:10])[H:13])([H:7])([H:8])[H:9],67.34357,64.73591,,
6405.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4](=[O:5])[N:6]1[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([O:5][H:13])=[N:6]1)([H:7])([H:8])[H:9],57.72968,15.79967,ketoenol,
6406.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4](=[O:5])[N:6]1[H:13])([H:7])([H:8])[H:9],[C:1]([C:3]([C:4](=[O:5])[N+:6](=[C-:2][H:10])[H:13])([H:11])[H:12])([H:7])([H:8])[H:9],112.58051,47.536390000000004,,
6410.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4](=[O:5])[N:6]1[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C@:3]([C:4](=[O:5])[H:12])([H:11])[N:6]1[H:13])([H:7])([H:8])[H:9],86.94203,28.093359999999997,,
6413.0,[O:1]([C:2]1([H:7])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11])[H:6],[O:1]([C@@:2]([C:3][H:8])([C:5]([O:4][H:9])([H:10])[H:11])[H:7])[H:6],70.80195,68.09014,,
6414.0,[O:1]([C:2]1([H:7])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11])[H:6],[O:1]1[C@@:2]([C:5]([O:4][H:6])([H:10])[H:11])([H:7])[C:3]1([H:8])[H:9],57.56423,-1.3695700000000002,,
6417.0,[O:1]([C:2]1([H:7])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11])[H:6],[O:1]([C:2]([C:3]([O+:4]=[C-:5][H:11])([H:8])[H:9])([H:7])[H:10])[H:6],72.13078,47.03927,,
6419.0,[O:1]([C:2]1([H:7])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11])[H:6],[O:1]([C:2][C:3]([O:4][C:5]([H:7])([H:10])[H:11])([H:8])[H:9])[H:6],60.50298000000001,46.71222,,
6425.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5][H:16])[O:6][H:15])([H:10])[H:11])([H:7])([H:8])[H:9],68.61907,66.6255,,
6426.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@:3]([C:4]([H:12])([H:13])[H:14])([O+:6]=[C-:5][H:16])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],75.33022,47.63962,,
6428.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:6][C:5]([C:3](=[C:2]([H:10])[H:11])[C:4]([H:12])([H:13])[H:14])([H:15])[H:16])([H:7])([H:8])[H:9],81.65462,1.3897700000000002,,
6430.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:6][C:5]([C:3][C:4]([H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],98.49592,79.36278,,
6433.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])=[O+:6][C-:5]([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],53.87749,38.74988,,
6435.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:5]([O+:6]=[C-:3][C:4]([H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],98.29678,42.95355,,
6436.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3][C:5]([O:6][C:4]([H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],101.55490999999999,82.40066,,
6438.0,[C:1]([C:2]([C@@:3]1([C:4]([H:12])([H:13])[H:14])[C:5]([H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C-:3]=[O+:6][C:5]([C:4]([H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],97.50639,43.22128,,
6439.0,[N:1]([C:2](=[O:3])[C:4]([O:5][H:10])([H:8])[H:9])([H:6])[H:7],[N:1](=[C:2](/[O:3][H:7])[C:4]([O:5][H:10])([H:8])[H:9])\[H:6],41.96983,9.7695,ketoenol,
6441.0,[N:1]([C:2](=[O:3])[C:4]([O:5][H:10])([H:8])[H:9])([H:6])[H:7],[N:1]([C-:2]=[O+:3][C:4]([O:5][H:10])([H:8])[H:9])([H:6])[H:7],91.96661,47.06048,,
6443.0,[N:1]([C:2](=[O:3])[C:4]([O:5][H:10])([H:8])[H:9])([H:6])[H:7],[N+:1]([C:2]([O-:3])=[C:4]([O:5][H:10])[H:9])([H:6])([H:7])[H:8],75.34433,38.03709,,
6444.0,[N:1]([C:2](=[O:3])[C:4]([O:5][H:10])([H:8])[H:9])([H:6])[H:7],[N:1](/[C:2]([O:3][H:8])=[C:4](\[O:5][H:10])[H:9])([H:6])[H:7],63.92171999999999,22.97334,ketoenol,
6446.0,[N:1]([C:2](=[O:3])[C:4]([O:5][H:10])([H:8])[H:9])([H:6])[H:7],[N:1]([C@:2]1([O:3][H:10])[C:4]([H:8])([H:9])[O:5]1)([H:6])[H:7],43.802640000000004,34.46715,,
6449.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]=[C:2]([C:3]([H:7])([H:8])[H:10])[C:6]([O+:5]=[C-:4][H:9])([H:11])[H:12],75.54321,65.0628,,
6450.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]=[C:2]([C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:10])([H:11])[H:12])[H:9],67.05611999999999,16.781010000000002,,
6451.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]1[C:2](=[C:6]([H:11])[H:12])[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5]1,85.21451,62.3655,ketoenol,
6454.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]=[C:2]=[C:3]([C:4]([O:5][C:6]([H:7])([H:11])[H:12])([H:9])[H:10])[H:8],75.98487,16.27962,,
6455.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]=[C:2]([C:3](=[C:4]([H:9])[H:10])[H:7])[C:6]([O:5][H:8])([H:11])[H:12],64.06616,6.2965,,
6456.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]([C:2]1=[C:3]([H:7])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12])[H:8],70.88818,9.59477,ketoenol,
6458.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]1[C@@:2]2([H:12])[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C@@:6]12[H:11],57.36897,19.77804,,
6460.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]1[C@:2]2([C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5]2)[C:6]1([H:11])[H:12],77.37314,35.89931,,
6461.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]([C:2]([C:3]([C:4](=[O:5])[H:9])([H:7])[H:8])=[C:6]([H:11])[H:12])[H:10],78.92506999999999,0.3359,,
6463.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]([C:2]1=[C:6]([H:11])[O:5][C:4]([H:9])([H:10])[C:3]1([H:7])[H:8])[H:12],71.40567,10.9566,ketoenol,
6465.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12],[O:1]1[C:2](=[C:3]([H:7])[H:8])[C:6]([H:11])([H:12])[O:5][C:4]1([H:9])[H:10],64.12657,14.226970000000001,ketoenol,
6466.0,[C:1](#[C:2][C:3]#[N:4])[C:5]#[N:6],[C:1]([C:2]#[C+:3])#[C:5][N:6]=[N-:4],134.4015,87.00492,,1.0
6467.0,[C:1](#[C:2][C:3]#[N:4])[C:5]#[N:6],[C:1](#[C-:2])[C:5]#[N+:6][C:3]#[N:4],125.66873999999999,59.86394,,1.0
6468.0,[C:1](#[C:2][C:3]#[N:4])[C:5]#[N:6],[C:1](=[C:2])([C:3]#[N:4])[C:5]#[N:6],63.831669999999995,69.63476999999999,,1.0
6469.0,[C:1](#[C:2][C:3]#[N:4])[C:5]#[N:6],[C:1]1([C:5]#[N:6])=[N:4][C:3]#[C:2]1,108.75963999999999,106.01586,,
6470.0,[C:1](#[C:2][C:3]#[N:4])[C:5]#[N:6],[C:1](=[C-:2])([N+:4]#[C:3])[C:5]#[N:6],100.79696,97.92052,,1.0
6471.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]=[C:2]([C:3]([C:4]([O:5][H:6])([H:10])[H:11])([H:8])[H:9])[H:7],40.55205,-23.308629999999997,,
6472.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C:2]([C:3]([O+:5]=[C-:4][H:11])([H:9])[H:10])([H:7])[H:8])[H:6],75.82695,48.409259999999996,,
6473.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C:2]([C:3][C:4]([O:5][H:9])([H:10])[H:11])([H:7])[H:8])[H:6],66.19216999999999,63.81915,,
6476.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C:2]([C-:3]=[O+:5][C:4]([H:9])([H:10])[H:11])([H:7])[H:8])[H:6],71.33995999999999,40.38857,,
6477.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C:2]([O:5][C:4]([C:3][H:9])([H:10])[H:11])([H:7])[H:8])[H:6],93.99517,77.35956999999999,,
6478.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C:2]([C:3](=[O+:5][C-:4]([H:10])[H:11])[H:9])([H:7])[H:8])[H:6],54.29914,43.08104,,
6480.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C:2]([C@@:3]([C:4][H:10])([O:5][H:11])[H:9])([H:7])[H:8])[H:6],70.8708,70.17171,,
6481.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]1[C:2]([H:7])([H:8])[C:3]([O:5][H:6])([H:9])[C:4]1([H:10])[H:11],59.00017,1.40544,,
6482.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C@@:3]1([C:2]([H:7])([H:8])[H:9])[C:4]([H:10])([H:11])[O:5]1)[H:6],96.84548000000001,-8.8732,,
6484.0,[O:1]([C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8])[H:6],[O:1]([C:4]([O:5][C:3](=[C:2]([H:7])[H:8])[H:9])([H:10])[H:11])[H:6],67.20036999999999,-10.37627,,
6485.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C@:5]1([C:6]([H:11])([H:13])[H:14])[H:12],105.93453999999998,16.08147,,
6486.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]=[C:2]([C:3](=[C:4]([H:9])[H:10])[H:7])[C:6]([C:5]([H:8])([H:11])[H:12])([H:13])[H:14],105.81393999999999,13.714089999999999,,
6487.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]=[C:2]=[C:6]([C:5]([C:4]([C:3]([H:7])([H:8])[H:14])([H:9])[H:10])([H:11])[H:12])[H:13],76.71600000000001,16.16959,,
6488.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O-:1][C:2]([C:3]([C:4]([C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:7])[H:8])=[C+:6][H:14],80.32169,82.94929,,
6489.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]1/[C:2](=[C:6](/[C:5]([C:4]([H:9])([H:10])[H:13])([H:11])[H:12])[H:14])[C:3]1([H:7])[H:8],109.94608999999998,46.1265,,
6490.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]=[C:2]([C:3]([C:4]([C:5](=[C:6]([H:13])[H:14])[H:11])([H:9])[H:10])([H:7])[H:8])[H:12],79.47867,21.59085,,
6491.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]1[C@:2]2([H:7])[C@@:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14],77.64631,25.83391,,
6492.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]([C:2]1=[C:6]([H:13])[C:5]([H:11])([H:12])[C:4]([H:9])([H:10])[C:3]1([H:7])[H:8])[H:14],68.53183,9.51877,ketoenol,
6493.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]([C+:2]1[C:3]([H:7])([H:8])[C-:4]([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:9],101.8833,92.71332,,
6494.0,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14],[O:1]1[C:2](=[C:6]([H:13])[H:14])[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]1([H:11])[H:12],100.97178000000001,17.4468,ketoenol,
6498.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O:1]=[C:4]([C:3]#[C:2][C:5]#[N:6])[H:7],72.21129,-6.848,,1.0
6499.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O:1]=[C:2]=[C:5]=[N:6][C:3]#[C:4][H:7],100.18311,34.44062,,1.0
6500.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O:1]=[C:2]=[C:5]=[N:6][C:4](=[C:3])[H:7],100.72068,89.24259,,
6501.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O:1]=[C:2]([C:3]#[C:4][H:7])[N+:6]#[C-:5],44.4513,18.01853,,1.0
6502.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O:1]=[C:2]=[C:3]=[C:4]([C:5]#[N:6])[H:7],64.52298,-13.1881,,1.0
6503.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O:1]=[C:2]=[C:3]=[C:4]([N+:6]#[C-:5])[H:7],64.51521,9.6459,,1.0
6504.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O+:1](=[C-:2][C:3]#[C:4][H:7])[C:5]#[N:6],87.06808000000001,69.68569000000001,,1.0
6505.0,[O:1]=[C:2]([C:3]#[C:4][H:7])[C:5]#[N:6],[O:1]=[C:2]([C:3](=[C:4])[H:7])[C:5]#[N:6],45.02189,48.3605,Singlet_Carbene_Intra_Disproportionation,
6507.0,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5](=[O:6])[H:14])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:4])[C@:5]([C:3]([H:10])([H:11])[H:12])([O:6][H:13])[H:14])([H:7])([H:8])[H:9],35.13698,-4.23703,,
6509.0,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5](=[O:6])[H:14])([H:7])([H:8])[H:9],[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[O:4][C@@:5]1([O:6][H:13])[H:14])([H:7])([H:8])[H:9],47.20552,15.8607,,
6510.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C@@:3]1([C:2]([H:8])([H:9])[H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:7],84.71351,-10.66216,,
6514.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([C:4]([H:11])([H:12])[H:13])([O+:6]=[C-:5][H:14])[H:10])([H:8])[H:9])[H:7],78.46665,46.78877,,
6515.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C:2]([C:3]([O:6][C:5]([C:4][H:11])([H:13])[H:14])([H:10])[H:12])([H:8])[H:9])[H:7],85.24891,83.3197,,
6516.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]1[C:2]([H:8])([H:9])[C@:3]1([C:4]([C:5]([O:6][H:7])([H:13])[H:14])([H:11])[H:12])[H:10],47.262440000000005,4.62329,,
6517.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]=[C:2]([C:3]([C:4]([C:5]([O:6][H:7])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8],43.40285,-20.80903,,
6518.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C:2]([O:6][C:5]([C:4]([C:3][H:10])([H:11])[H:12])([H:13])[H:14])([H:8])[H:9])[H:7],100.89455,82.69825,,
6522.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C:2](/[C:3](=[C:4](/[C:5]([O:6][H:12])([H:13])[H:14])[H:11])[H:10])([H:8])[H:9])[H:7],81.28824,-7.63008,,
6524.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C:2]([C:4]([C:5]([O+:6]=[C-:3][H:10])([H:13])[H:14])([H:11])[H:12])([H:8])[H:9])[H:7],110.27605,51.41005,,
6525.0,[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:8])[H:9])[H:7],[O:1]([C:2]([C:3][C:4]([C:5]([O:6][H:10])([H:13])[H:14])([H:11])[H:12])([H:8])[H:9])[H:7],67.76164,62.47898000000001,,
6526.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O+:3]=[C:4]([H:11])[N:5]([H:12])[C-:6]1[H:13],69.54609,42.7002,,
6529.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O+:3]=[C-:4][N:5]([H:11])[C:6]1([H:12])[H:13],70.72065,32.91703,,
6530.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[N:5]([C:4](=[O:3])[H:11])[C:6]1([H:12])[H:13],63.762319999999995,6.68222,ketoenol,
6531.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C@@:4]1([N:5]=[C:6]([H:12])[H:13])[H:11],81.3258,32.71402,,
6532.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]([C:6](/[N:5]=[C:4](\[O+:3]=[C-:2][H:9])[H:11])([H:12])[H:13])([H:7])([H:8])[H:10],81.25066,79.48764,,
6533.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]([C:2]([O:3][H:13])([H:9])[H:10])([C:6](=[N+:5]=[C-:4][H:11])[H:12])([H:7])[H:8],80.3636,45.878029999999995,,
6534.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]1([H:7])([H:8])[C-:2]([H:9])[O+:3]=[C:4]([H:11])[N:5]([H:10])[C:6]1([H:12])[H:13],65.62142,54.242340000000006,,
6536.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1](=[C:6](/[N:5]=[C:4](\[O:3][C:2]([H:7])([H:9])[H:10])[H:11])[H:13])([H:8])[H:12],96.43778,19.03145,,
6537.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])([H:12])[N:5]=[C:6]1[H:13],87.55201,8.61479,,
6540.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]([C:2](=[O:3])[H:10])([C:6]([N:5]=[C:4]([H:9])[H:11])([H:12])[H:13])([H:7])[H:8],73.98731,13.9652,,
6541.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1](=[C:2]([H:9])[H:10])([C:6](/[N:5]=[C:4](\[O:3][H:7])[H:11])([H:12])[H:13])[H:8],66.77378,8.395,,
6542.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]([C:2]([O:3][C:4](=[N+:5]=[C-:6][H:12])[H:11])([H:9])[H:10])([H:7])([H:8])[H:13],71.1724,51.51638,,
6544.0,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13],[C:1]([C:2]([O:3][H:11])([H:9])[H:10])([C:6]([N+:5]#[C-:4])([H:12])[H:13])([H:7])[H:8],63.16414,24.06239,,
6545.0,[C:1]1([H:6])([H:7])[C:2]2([H:8])[C:3]([H:9])([H:10])[C:4]1([H:11])[C:5]2([H:12])[H:13],[C:1](=[C:4]([C:3]([C:2](=[C:5]([H:12])[H:13])[H:8])([H:9])[H:10])[H:11])([H:6])[H:7],55.01871,-25.86911,,
6546.0,[C:1]1([H:6])([H:7])[C:2]2([H:8])[C:3]([H:9])([H:10])[C:4]1([H:11])[C:5]2([H:12])[H:13],[C:1]1([H:6])([H:7])[C:2][C:5]([H:12])([H:13])[C:4]1([C:3]([H:8])([H:9])[H:10])[H:11],65.47558000000001,48.483290000000004,,
6547.0,[C:1]([C:2]12[C:3]([H:10])([H:11])[N:4]([C:5]1([H:12])[H:13])[C:6]2([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([C-:2]1[C:3]([H:10])([H:11])[N+:4](=[C:6]([H:14])[H:15])[C:5]1([H:12])[H:13])([H:7])([H:8])[H:9],31.79539,33.14283,,
6548.0,[C:1]([C:2]12[C:3]([H:10])([H:11])[N:4]([C:5]1([H:12])[H:13])[C:6]2([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([C:2]12[C:3]([H:10])([H:11])[N+:4]([H:14])([C:5]1([H:12])[H:13])[C-:6]2[H:15])([H:7])([H:8])[H:9],67.54786999999999,56.54695,,
6549.0,[C:1]([C:2]12[C:3]([H:10])([H:11])[N:4]([C:5]1([H:12])[H:13])[C:6]2([H:14])[H:15])([H:7])([H:8])[H:9],[C:1]([C:2][C:5]([N:4]1[C:3]([H:10])([H:11])[C:6]1([H:14])[H:15])([H:12])[H:13])([H:7])([H:8])[H:9],105.3358,49.08913,,
