idx,rsmi,psmi,ea,dHrxn298,rmg_family,rigid
5111.0,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][c:6]1[H:9])[H:7],[O:1][C:2]1=[N:3][N:4]([H:8])[N:5][C:6]1([H:7])[H:9],80.30039000000001,24.15081,,
5114.0,[C:1]1([H:6])([H:7])[C:2]([H:8])([H:9])[O:3][C:4]([H:10])([H:11])[O:5]1,[C:1](=[C:2]([O:3][C:4]([O:5][H:9])([H:10])[H:11])[H:8])([H:6])[H:7],77.50339,2.8086599999999997,,
5115.0,[C:1]1([H:6])([H:7])[C:2]([H:8])([H:9])[O:3][C:4]([H:10])([H:11])[O:5]1,[C:1]([O:5][C:4]([O+:3]=[C-:2][H:9])([H:10])[H:11])([H:6])([H:7])[H:8],78.72511999999999,64.79928000000001,,
5117.0,[C:1]([N:2]([C:3](=[O:4])[O:5][C:6]([H:11])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C-:1]([N+:2]([C:3](=[O:4])[O:5][C:6]([H:11])([H:12])[H:13])([H:8])[H:10])([H:7])[H:9],91.97912,77.59188,,
5118.0,[C:1]([N:2]([C:3](=[O:4])[O:5][C:6]([H:11])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1](/[N:2]=[C:3](/[O:4][H:10])[O:5][C:6]([H:11])([H:12])[H:13])([H:7])([H:8])[H:9],48.42151,20.65945,ketoenol,
5119.0,[C:1]([N:2]([C:3](=[O:4])[O:5][C:6]([H:11])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([O:4][C:3](=[N:2][H:10])[O:5][C:6]([H:11])([H:12])[H:13])([H:7])([H:8])[H:9],79.85369,23.24315,ketoenol,
5123.0,[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7],[O:1]=[C:2]=[C:3]=[C:4]=[C:5]([O:6][H:7])[H:8],57.60736,13.23196,,
5124.0,[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7],[O+:1](=[C:2]([C:3]#[C-:4])[H:7])[C:5](=[O:6])[H:8],64.53481,45.79056,,1.0
5125.0,[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7],[O:1]=[C:2]=[C:3]=[C:4]([C:5](=[O:6])[H:8])[H:7],77.8052,-4.6666,,
5126.0,[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7],[O:1]=[C:2]([C:4]1=[C:3]2[C@@:5]1([H:8])[O:6]2)[H:7],106.34566000000001,56.07976,,
5128.0,[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7],[O-:1][C:2](=[C:3]=[C:4]([C:5]#[O+:6])[H:8])[H:7],60.356269999999995,21.99527,,1.0
5129.0,[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7],[O:1]=[C:2]([C:3]#[C:4][O+:6]=[C-:5][H:8])[H:7],104.20023,79.31975,,1.0
5130.0,[O:1]=[C:2]([C:3]#[C:4][C:5](=[O:6])[H:8])[H:7],[O:1]=[C:2]([C:3](=[C:4])[C:5](=[O:6])[H:8])[H:7],48.98045,45.1642,,
5131.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O+:3]=[C:4]([H:10])[N:5]([H:11])[C-:6]12,89.61123,56.48635,,
5132.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1](=[C:2]([O:3][C:4](=[N+:5]=[C-:6][H:11])[H:10])[H:9])([H:7])[H:8],52.57773,49.32593,,
5133.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C@:4]1([H:10])[N:5]=[C:6]2[H:11],58.30129,22.04857,,
5134.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]([C@@:2]1([H:9])[O:3][C:4]([H:10])=[N:5][C:6]1([H:8])[H:11])[H:7],63.549659999999996,63.27658,,
5135.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:7])([H:8])[C-:2]=[O+:3][C:4]([H:10])=[N:5][C:6]1([H:9])[H:11],57.98809,40.61026,,
5136.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]([C:2](=[O:3])[H:9])([C@@:6]1([H:11])[C:4]([H:10])=[N:5]1)([H:7])[H:8],70.50728000000001,19.4795,,
5137.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]([C@@:6]1([H:11])[C-:2]=[O+:3][C:4]([H:10])=[N:5]1)([H:7])([H:8])[H:9],54.55384,28.61226,,
5138.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O+:3]=[C-:4][N:5]([H:10])[C@@:6]12[H:11],68.73437,28.089129999999997,,
5139.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:8])=[C:2]([H:9])[C:6]1([N:5]([C:4](=[O:3])[H:10])[H:7])[H:11],84.0949,19.4128,,
5140.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:11])[O:3][C:4]([H:10])=[N+:5]=[C-:6]1,62.80801999999999,44.16421,,
5141.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1](=[C:2](/[C:6](=[N:5]\[C:4](=[O:3])[H:10])[H:11])[H:9])([H:7])[H:8],43.32757,-4.13694,,
5142.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]([C:2](=[O:3])[H:9])([C:6](=[N+:5]=[C-:4][H:10])[H:11])([H:7])[H:8],42.03603,30.95962,,
5144.0,[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C:4]([H:10])=[N:5][C@@:6]12[H:11],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[O:3][C@:4]2([H:10])[N:5]=[C:6]1[H:11],91.78033,91.0602,,
5148.0,[O:1]=[c:2]1[n:3]([H:7])[c:4]([H:8])[n:5][o:6]1,[O:1]([c:2]1=[n:3][c:4]([H:8])[n:5][o:6]1)[H:7],52.691219999999994,6.5944,ketoenol,
5150.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](/[C:2](=[C:3](\[O:4][H:10])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])[H:11])([H:7])([H:8])[H:9],70.20149,11.46747,ketoenol,
5151.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([H:7])([H:10])[H:11])([O+:4]=[C-:3][C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:8])[H:9],112.3928,63.18919,,
5152.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:3]([C:2]([C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])=[O:4])([H:7])([H:8])[H:9],90.13195999999999,1.47761,,
5155.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:4][C:3](=[C:2]([H:10])[H:11])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:7])([H:8])[H:9],94.93802,21.77485,ketoenol,
5156.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:5]([C:3](=[O:4])[H:12])([C:6]([H:14])([H:15])[H:16])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],79.5085,7.48082,,
5157.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:4][C:3](=[C:2]([H:10])[H:11])[C:5]([O:6][H:14])([H:12])[H:13])([H:7])([H:8])[H:9],95.24929,23.68218,ketoenol,
5158.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](/[C:3]([O:4][H:14])=[C:5](/[O:6][H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],67.53952,10.67066,ketoenol,
5161.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:1]([O+:4]=[C:3]([C:2]([H:8])([H:10])[H:11])[C:5]([O:6][H:14])([H:12])[H:13])([H:7])[H:9],104.11546,70.88725,,
5162.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@:3]1([O:4][H:14])[C:5]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],54.621759999999995,20.570710000000002,,
5163.0,[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@:3]([O:4][H:14])([C:5](=[O:6])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],43.72323,4.214930000000001,,
5164.0,[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])=[C:4]([C:5]([O:6][H:13])([H:15])[H:16])[H:14])([H:7])([H:8])[H:9],88.4088,-4.1062,,
5167.0,[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2][C:4]([C:5]([O:6][C:3]([H:10])([H:11])[H:12])([H:15])[H:16])([H:13])[H:14])([H:7])([H:8])[H:9],120.33434,74.72604,,
5168.0,[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4]([H:13])([H:14])[H:16])[O+:6]=[C-:5][H:15])([H:7])([H:8])[H:9],82.42447,45.459309999999995,,
5176.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N:1]([C:2]1=[N:3][N:6]1/[C:5](=[N:4]/[H:9])[H:10])([H:7])[H:8],80.81891999999999,65.5905,,
5177.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N:1]([C:2](=[N:3][N:4]([H:9])[H:10])[N+:6]#[C-:5])([H:7])[H:8],84.22017,46.91448,,
5179.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N:1](=[c:2]1/[n:3]([H:8])[n:4]([H:9])[c:5]([H:10])[n:6]1)\[H:7],66.9401,24.11218,,
5180.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N:1]([c:2]1[n:3][n:4]([H:9])[c-:5][n+:6]1[H:10])([H:7])[H:8],70.45821,27.09957,,
5181.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N+:1]1([H:7])([H:8])[C:2](=[N:6][C:5](=[N:4][H:9])[H:10])[N-:3]1,78.13795999999999,74.91691999999999,,
5182.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N:1]([c:2]1[n:3]([H:9])[n:4][c:5]([H:10])[n:6]1)([H:7])[H:8],45.765570000000004,0.95631,,
5183.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N:1](=[c:2]1[n-:3][n:4]([H:9])[c:5]([H:10])[n+:6]1[H:7])[H:8],63.21142,32.004459999999995,,
5184.0,[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[n:6]1)([H:7])[H:8],[N:1]([C:2]1=[N:6][C:5]([H:9])([H:10])[N:4]=[N:3]1)([H:7])[H:8],48.02596,20.78663,,
5185.0,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[C:6]1([H:17])[H:18])([H:7])([H:8])[H:9],[C:1]([C:2][C:6]([C:4]([C:3]([H:10])([H:11])[H:12])([C:5]([H:14])([H:15])[H:16])[H:13])([H:17])[H:18])([H:7])([H:8])[H:9],76.50504000000001,62.793,,
5194.0,[C:1]([C:2](=[O:3])[C:4]([H:8])([H:9])[H:10])([H:5])([H:6])[H:7],[C:1]([O+:3]=[C-:2][C:4]([H:8])([H:9])[H:10])([H:5])([H:6])[H:7],112.43643999999999,65.58606999999999,,
5195.0,[C:1]([C:2](=[O:3])[C:4]([H:8])([H:9])[H:10])([H:5])([H:6])[H:7],[C:1]([C:2](=[O:3])[H:6])([C:4]([H:8])([H:9])[H:10])([H:5])[H:7],91.29823,7.658760000000001,,
5196.0,[C:1]([C:2](=[O:3])[C:4]([H:8])([H:9])[H:10])([H:5])([H:6])[H:7],[C:1]([C:2]([O:3][H:9])=[C:4]([H:8])[H:10])([H:5])([H:6])[H:7],65.52645,11.4208,ketoenol,
5197.0,[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7],[O+:1](=[C-:2][H:7])[C@@:5]1([H:8])[C:3](=[O:4])[O:6]1,85.71889,72.87393,,
5198.0,[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7],[O:1]([C+:2]=[C:3]([O-:4])[C:5](=[O:6])[H:8])[H:7],79.8801,46.77326,,
5199.0,[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7],[O:1]1[C@:2]2([H:7])[C:3](=[O:4])[C@@:5]1([H:8])[O:6]2,65.22861,51.947590000000005,,
5201.0,[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7],[O-:1][C:2](=[C:3]=[O+:4][C:5](=[O:6])[H:8])[H:7],59.317609999999995,45.237840000000006,,
5204.0,[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7],[O+:1]#[C:2][C:3]([O-:4])=[C:5]([O:6][H:7])[H:8],42.435559999999995,32.998329999999996,,
5205.0,[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7],[O:1]=[C:2]([O:6][C:5](=[C:3]=[O:4])[H:8])[H:7],52.864259999999994,5.1080000000000005,ketoenol,
5206.0,[N:1]#[C:2][C:3]#[N:4],[N+:1](#[C-:2])[N+:4]#[C-:3],109.11593,73.63302,,1.0
5207.0,[N:1]#[C:2][C:3]#[N:4],[N+:1](#[C-:2])[C:3]#[N:4],60.194280000000006,24.60566,,1.0
5211.0,[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C:6]1([H:17])[H:18])([H:7])([H:8])[H:9],[C:1]([C:2][C:4]([C:5]([C:6]([C:3]([H:10])([H:11])[H:12])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:7])([H:8])[H:9],134.11211,66.65626,,
5212.0,[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C:6]1([H:17])[H:18])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4]([H:13])([H:14])[H:16])[C:6]([C:5][H:15])([H:17])[H:18])([H:7])([H:8])[H:9],80.18245,75.39045,,
5213.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]#[C:3][C-:4]=[O+:6][C:5]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],70.93988,32.37385,,
5214.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]#[C:3][C:4](=[O+:6][C-:5]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9],48.447379999999995,40.07639,,
5215.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:3]=[C:4]([H:10])[O:6][C:5]1([H:11])[H:12])([H:7])([H:8])[H:9],74.34579000000001,11.6599,,
5216.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],56.24749,49.5316,,
5217.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1](=[C:2]=[C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:8])([H:7])[H:9],79.99132,0.15995,,
5218.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1](=[C:2]=[C:3]=[C:4]([C:5]([O:6][H:8])([H:11])[H:12])[H:10])([H:7])[H:9],61.131319999999995,-2.3859,,
5219.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]=[C:4]1[C:5]([H:11])([H:12])[O:6]1)[H:10])([H:7])([H:8])[H:9],86.82083,10.32086,,
5220.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]=[C:4]([C:5](=[O:6])[H:12])[H:10])[H:11])([H:7])([H:8])[H:9],84.12427,-27.21167,,
5221.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C+:1]([C:2](=[C-:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:8])([H:7])[H:9],78.16615,51.60199,,
5222.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:3]=[C:4]([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],59.729969999999994,8.63995,,
5223.0,[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9],[C:1]([C:2]/[C:3](=[C:4]1/[C:5]([H:11])([H:12])[O:6]1)[H:10])([H:7])([H:8])[H:9],84.21921999999999,53.73656,,
5225.0,[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N+:2]([C:3]([C:5]#[N:6])([H:11])[H:12])([C-:4]([H:13])[H:14])[H:10])([H:7])([H:8])[H:9],107.38531,69.69045,,
5226.0,[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([N+:6]#[C-:5])[H:11])[H:10])([H:7])([H:8])[H:9],43.89995,17.611620000000002,,
5227.0,[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N:2]([C:5]1=[N:6][C@@:3]1([C:4]([H:12])([H:13])[H:14])[H:11])[H:10])([H:7])([H:8])[H:9],88.27141999999999,28.75807,,
5229.0,[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[N:2]([H:10])[C@:3]([C:4]([H:12])([H:13])[H:14])([H:11])[C:5][N:6]1[H:9],74.81473000000001,35.499359999999996,,
5230.0,[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N+:2]([C-:3]([C:4]([H:12])([H:13])[H:14])[C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],70.16314,46.37959,,
5231.0,[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9],[C:1]([N+:2]([C-:3]([C:5]#[N:6])[H:11])([C:4]([H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9],102.64874,48.92765,,
5233.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]([H:12])[N:5]2[C@@:3]1([H:10])[N:4]2[H:11])([H:7])([H:8])[H:9],110.02505,79.02133,,
5234.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:6](=[C:2]=[C:3]([N:4]([N:5])[H:11])[H:10])[H:12])([H:7])([H:8])[H:9],152.04818,85.84878,,
5235.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C@:2](/[C:3](=[N:4]/[H:11])[H:10])([C:6]#[N:5])[H:12])([H:7])([H:8])[H:9],83.66645,4.28832,,
5236.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1](=[C:2]1[C:3]([H:8])([H:10])[N:4]([H:11])[N:5]=[C:6]1[H:12])([H:7])[H:9],95.79012,26.889090000000003,,
5237.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:3](=[C:2]=[C:6](/[N:5]=[N:4]/[H:11])[H:12])[H:10])([H:7])([H:8])[H:9],90.61787,60.4388,,
5238.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C@@:6]1([H:12])[C+:2]=[C:3]([H:10])[N:4]([H:11])[N-:5]1)([H:7])([H:8])[H:9],98.8222,80.40887,,
5240.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:6]=[N:5][N:4]([C:3][H:10])[H:11])[H:12])([H:7])([H:8])[H:9],147.41079,92.31897,,
5241.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]([H:12])[C@:3]1([N:4]([N:5])[H:11])[H:10])([H:7])([H:8])[H:9],139.70158,95.5124,,
5242.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[N:4][H:11])[H:10])=[C:6]=[N:5][H:12])([H:7])([H:8])[H:9],87.57092,24.231379999999998,,
5243.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]([H:12])[N:5]=[N:4][C:3]1([H:10])[H:11])([H:7])([H:8])[H:9],49.71795,23.536360000000002,,
5244.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([c:2]1[c+:3]([H:10])[n:4]([H:11])[n:5]([H:12])[c-:6]1)([H:7])([H:8])[H:9],76.89305,48.889520000000005,,
5245.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3][N:4]([H:11])[N:5]=[C:6]1[H:12])([H:7])([H:8])[H:9],63.77072,49.69372,Singlet_Carbene_Intra_Disproportionation,
5246.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C@:2]1(/[C:3](=[N:4]/[H:11])[H:10])[N:5]=[C:6]1[H:12])([H:7])([H:8])[H:9],77.17115,41.34623,,
5247.0,[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][c:6]1[H:12])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]([H:12])[N:5]1[N:4]([C:3][H:10])[H:11])([H:7])([H:8])[H:9],146.64593,124.48473,,
5248.0,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[C@:6]23[H:14],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@@:3]([C:6][H:14])([H:10])[C:4]([H:11])([H:12])[C@@:5]12[H:13],84.44808,67.42543,,
5249.0,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[C@:6]23[H:14],[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3][C:4]([H:11])([H:12])[C@:5]1([H:13])[C:6]2([H:10])[H:14],56.63267,39.57015,,
5250.0,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[C@:6]23[H:14],[C:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C:4]([H:12])=[C:5]([H:13])[C@@:6]12[H:14])([H:7])([H:8])[H:11],101.772,4.20276,,
5251.0,[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[C@:6]23[H:14],[C:1]1([H:7])([H:8])[C@:2]2([H:9])[C:3]([H:10])([H:14])[C:4]([H:11])([H:12])[C@@:5]1([H:13])[C:6]2,53.99655,33.93027,,
